"actor_id","full_name","film_id","title","release_year","language"
18,"Dan Torn",462,"Insider Arizona",2006,"English             "
18,"Dan Torn",484,"Jerk Paycheck",2006,"English             "
18,"Dan Torn",536,"Lovely Jingle",2006,"English             "
18,"Dan Torn",561,"Mask Peach",2006,"English             "
18,"Dan Torn",612,"Mussolini Spoilers",2006,"English             "
18,"Dan Torn",717,"Rear Trading",2006,"English             "
18,"Dan Torn",808,"Sling Luke",2006,"English             "
18,"Dan Torn",842,"State Wasteland",2006,"English             "
18,"Dan Torn",863,"Sun Confessions",2006,"English             "
18,"Dan Torn",883,"Tequila Past",2006,"English             "
18,"Dan Torn",917,"Tuxedo Mile",2006,"English             "
18,"Dan Torn",944,"Virgin Daisy",2006,"English             "
19,"Bob Fawcett",2,"Ace Goldfinger",2006,"English             "
19,"Bob Fawcett",3,"Adaptation Holes",2006,"English             "
19,"Bob Fawcett",144,"Chinatown Gladiator",2006,"English             "
19,"Bob Fawcett",152,"Circus Youth",2006,"English             "
19,"Bob Fawcett",182,"Control Anthem",2006,"English             "
19,"Bob Fawcett",208,"Dares Pluto",2006,"English             "
19,"Bob Fawcett",212,"Darn Forrester",2006,"English             "
19,"Bob Fawcett",217,"Dazed Punk",2006,"English             "
19,"Bob Fawcett",266,"Dynamite Tarzan",2006,"English             "
19,"Bob Fawcett",404,"Hate Handicap",2006,"English             "
19,"Bob Fawcett",428,"Homicide Peach",2006,"English             "
19,"Bob Fawcett",473,"Jacket Frisco",2006,"English             "
19,"Bob Fawcett",490,"Jumanji Blade",2006,"English             "
19,"Bob Fawcett",510,"Lawless Vision",2006,"English             "
19,"Bob Fawcett",513,"Leathernecks Dwarfs",2006,"English             "
19,"Bob Fawcett",644,"Oscar Gold",2006,"English             "
19,"Bob Fawcett",670,"Pelican Comforts",2006,"English             "
19,"Bob Fawcett",673,"Personal Ladybugs",2006,"English             "
19,"Bob Fawcett",711,"Raging Airplane",2006,"English             "
19,"Bob Fawcett",750,"Run Pacific",2006,"English             "
19,"Bob Fawcett",752,"Runner Madigan",2006,"English             "
19,"Bob Fawcett",756,"Saddle Antitrust",2006,"English             "
19,"Bob Fawcett",771,"Scorpion Apollo",2006,"English             "
19,"Bob Fawcett",785,"Shawshank Bubble",2006,"English             "
19,"Bob Fawcett",877,"Taxi Kick",2006,"English             "
20,"Lucille Tracy",1,"Academy Dinosaur",2006,"English             "
20,"Lucille Tracy",54,"Banger Pinocchio",2006,"English             "
20,"Lucille Tracy",63,"Bedazzled Married",2006,"English             "
20,"Lucille Tracy",140,"Cheaper Clyde",2006,"English             "
20,"Lucille Tracy",146,"Chitty Lock",2006,"English             "
20,"Lucille Tracy",165,"Coldblooded Darling",2006,"English             "
20,"Lucille Tracy",231,"Dinosaur Secretary",2006,"English             "
20,"Lucille Tracy",243,"Doors President",2006,"English             "
20,"Lucille Tracy",269,"Earring Instinct",2006,"English             "
20,"Lucille Tracy",274,"Egg Igby",2006,"English             "
20,"Lucille Tracy",348,"Gandhi Kwai",2006,"English             "
20,"Lucille Tracy",366,"Goldfinger Sensibility",2006,"English             "
20,"Lucille Tracy",445,"Hyde Doctor",2006,"English             "
20,"Lucille Tracy",478,"Jaws Harry",2006,"English             "
20,"Lucille Tracy",492,"Jungle Closer",2006,"English             "
20,"Lucille Tracy",499,"King Evolution",2006,"English             "
20,"Lucille Tracy",527,"Lola Agent",2006,"English             "
20,"Lucille Tracy",531,"Lose Inch",2006,"English             "
20,"Lucille Tracy",538,"Loverboy Attacks",2006,"English             "
20,"Lucille Tracy",589,"Modern Dorado",2006,"English             "
20,"Lucille Tracy",643,"Orient Closer",2006,"English             "
20,"Lucille Tracy",652,"Pajama Jawbreaker",2006,"English             "
20,"Lucille Tracy",663,"Patient Sister",2006,"English             "
20,"Lucille Tracy",714,"Random Go",2006,"English             "
20,"Lucille Tracy",717,"Rear Trading",2006,"English             "
20,"Lucille Tracy",757,"Sagebrush Clueless",2006,"English             "
20,"Lucille Tracy",784,"Shanghai Tycoon",2006,"English             "
20,"Lucille Tracy",863,"Sun Confessions",2006,"English             "
20,"Lucille Tracy",962,"Wasteland Divine",2006,"English             "
20,"Lucille Tracy",977,"Window Side",2006,"English             "
21,"Kirsten Paltrow",6,"Agent Truman",2006,"English             "
21,"Kirsten Paltrow",87,"Boondock Ballroom",2006,"English             "
21,"Kirsten Paltrow",88,"Born Spinal",2006,"English             "
21,"Kirsten Paltrow",142,"Chicken Hellfighters",2006,"English             "
21,"Kirsten Paltrow",159,"Closer Bang",2006,"English             "
21,"Kirsten Paltrow",179,"Conquerer Nuts",2006,"English             "
21,"Kirsten Paltrow",253,"Drifter Commandments",2006,"English             "
21,"Kirsten Paltrow",281,"Encino Elf",2006,"English             "
21,"Kirsten Paltrow",321,"Flash Wars",2006,"English             "
21,"Kirsten Paltrow",398,"Hanover Galaxy",2006,"English             "
21,"Kirsten Paltrow",426,"Home Pity",2006,"English             "
21,"Kirsten Paltrow",429,"Honey Ties",2006,"English             "
21,"Kirsten Paltrow",497,"Kill Brotherhood",2006,"English             "
21,"Kirsten Paltrow",507,"Ladybugs Armageddon",2006,"English             "
21,"Kirsten Paltrow",530,"Lord Arizona",2006,"English             "
21,"Kirsten Paltrow",680,"Pinocchio Simon",2006,"English             "
21,"Kirsten Paltrow",686,"Pluto Oleander",2006,"English             "
21,"Kirsten Paltrow",700,"Prix Undefeated",2006,"English             "
21,"Kirsten Paltrow",702,"Pulp Beverly",2006,"English             "
21,"Kirsten Paltrow",733,"River Outlaw",2006,"English             "
21,"Kirsten Paltrow",734,"Road Roxanne",2006,"English             "
21,"Kirsten Paltrow",798,"Silverado Goldfinger",2006,"English             "
21,"Kirsten Paltrow",804,"Sleeping Suspects",2006,"English             "
21,"Kirsten Paltrow",887,"Thief Pelican",2006,"English             "
21,"Kirsten Paltrow",893,"Titans Jerk",2006,"English             "
21,"Kirsten Paltrow",920,"Unbreakable Karate",2006,"English             "
21,"Kirsten Paltrow",983,"Won Dares",2006,"English             "
22,"Elvis Marx",9,"Alabama Devil",2006,"English             "
22,"Elvis Marx",23,"Anaconda Confessions",2006,"English             "
22,"Elvis Marx",56,"Barefoot Manchurian",2006,"English             "
22,"Elvis Marx",89,"Borrowers Bedazzled",2006,"English             "
22,"Elvis Marx",111,"Caddyshack Jedi",2006,"English             "
22,"Elvis Marx",146,"Chitty Lock",2006,"English             "
22,"Elvis Marx",291,"Evolution Alter",2006,"English             "
22,"Elvis Marx",294,"Expecations Natural",2006,"English             "
22,"Elvis Marx",349,"Gangs Pride",2006,"English             "
22,"Elvis Marx",369,"Goodfellas Salute",2006,"English             "
22,"Elvis Marx",418,"Hobbit Alien",2006,"English             "
22,"Elvis Marx",430,"Hook Chariots",2006,"English             "
22,"Elvis Marx",483,"Jericho Mulan",2006,"English             "
22,"Elvis Marx",491,"Jumping Wrath",2006,"English             "
22,"Elvis Marx",495,"Kentuckian Giant",2006,"English             "
22,"Elvis Marx",536,"Lovely Jingle",2006,"English             "
22,"Elvis Marx",600,"Motions Details",2006,"English             "
22,"Elvis Marx",634,"Odds Boogie",2006,"English             "
22,"Elvis Marx",648,"Outlaw Hanky",2006,"English             "
22,"Elvis Marx",688,"Polish Brooklyn",2006,"English             "
22,"Elvis Marx",731,"Right Cranes",2006,"English             "
22,"Elvis Marx",742,"Roof Champion",2006,"English             "
22,"Elvis Marx",775,"Seattle Expecations",2006,"English             "
22,"Elvis Marx",802,"Sky Miracle",2006,"English             "
22,"Elvis Marx",912,"Trojan Tomorrow",2006,"English             "
22,"Elvis Marx",964,"Waterfront Deliverance",2006,"English             "
23,"Sandra Kilmer",6,"Agent Truman",2006,"English             "
23,"Sandra Kilmer",42,"Artist Coldblooded",2006,"English             "
23,"Sandra Kilmer",78,"Blackout Private",2006,"English             "
23,"Sandra Kilmer",105,"Bull Shawshank",2006,"English             "
23,"Sandra Kilmer",116,"Candidate Perdition",2006,"English             "
23,"Sandra Kilmer",117,"Candles Grapes",2006,"English             "
23,"Sandra Kilmer",125,"Cassidy Wyoming",2006,"English             "
23,"Sandra Kilmer",212,"Darn Forrester",2006,"English             "
23,"Sandra Kilmer",226,"Destiny Saturday",2006,"English             "
23,"Sandra Kilmer",235,"Divide Monster",2006,"English             "
23,"Sandra Kilmer",254,"Driver Annie",2006,"English             "
23,"Sandra Kilmer",367,"Goldmine Tycoon",2006,"English             "
23,"Sandra Kilmer",370,"Gorgeous Bingo",2006,"English             "
23,"Sandra Kilmer",414,"Hellfighters Sierra",2006,"English             "
23,"Sandra Kilmer",419,"Hocus Frida",2006,"English             "
23,"Sandra Kilmer",435,"Hotel Happiness",2006,"English             "
23,"Sandra Kilmer",449,"Identity Lover",2006,"English             "
23,"Sandra Kilmer",491,"Jumping Wrath",2006,"English             "
23,"Sandra Kilmer",536,"Lovely Jingle",2006,"English             "
23,"Sandra Kilmer",549,"Magnolia Forrester",2006,"English             "
23,"Sandra Kilmer",636,"Oleander Clue",2006,"English             "
23,"Sandra Kilmer",649,"Oz Liaisons",2006,"English             "
23,"Sandra Kilmer",673,"Personal Ladybugs",2006,"English             "
23,"Sandra Kilmer",691,"Poseidon Forever",2006,"English             "
23,"Sandra Kilmer",766,"Savannah Town",2006,"English             "
23,"Sandra Kilmer",782,"Shakespeare Saddle",2006,"English             "
23,"Sandra Kilmer",804,"Sleeping Suspects",2006,"English             "
23,"Sandra Kilmer",820,"Sons Interview",2006,"English             "
23,"Sandra Kilmer",826,"Speed Suit",2006,"English             "
23,"Sandra Kilmer",833,"Splendor Patton",2006,"English             "
23,"Sandra Kilmer",842,"State Wasteland",2006,"English             "
23,"Sandra Kilmer",853,"Stranger Strangers",2006,"English             "
23,"Sandra Kilmer",855,"Streak Ridgemont",2006,"English             "
23,"Sandra Kilmer",856,"Streetcar Intentions",2006,"English             "
23,"Sandra Kilmer",935,"Vanished Garden",2006,"English             "
23,"Sandra Kilmer",981,"Wolves Desire",2006,"English             "
23,"Sandra Kilmer",997,"Youth Kick",2006,"English             "
24,"Cameron Streep",3,"Adaptation Holes",2006,"English             "
24,"Cameron Streep",83,"Blues Instinct",2006,"English             "
24,"Cameron Streep",112,"Calendar Gunfight",2006,"English             "
24,"Cameron Streep",126,"Casualties Encino",2006,"English             "
24,"Cameron Streep",148,"Chocolate Duck",2006,"English             "
24,"Cameron Streep",164,"Coast Rainbow",2006,"English             "
24,"Cameron Streep",178,"Connection Microcosmos",2006,"English             "
24,"Cameron Streep",194,"Crow Grease",2006,"English             "
24,"Cameron Streep",199,"Cupboard Sinners",2006,"English             "
24,"Cameron Streep",242,"Doom Dancing",2006,"English             "
24,"Cameron Streep",256,"Drop Waterfront",2006,"English             "
24,"Cameron Streep",277,"Elephant Trojan",2006,"English             "
24,"Cameron Streep",335,"Freedom Cleopatra",2006,"English             "
24,"Cameron Streep",405,"Haunted Antitrust",2006,"English             "
24,"Cameron Streep",463,"Instinct Airport",2006,"English             "
24,"Cameron Streep",515,"Legally Secretary",2006,"English             "
24,"Cameron Streep",585,"Mob Duffel",2006,"English             "
24,"Cameron Streep",603,"Movie Shakespeare",2006,"English             "
24,"Cameron Streep",653,"Panic Club",2006,"English             "
24,"Cameron Streep",704,"Pure Runner",2006,"English             "
24,"Cameron Streep",781,"Seven Swarm",2006,"English             "
24,"Cameron Streep",829,"Spinal Rocky",2006,"English             "
24,"Cameron Streep",832,"Splash Gump",2006,"English             "
24,"Cameron Streep",969,"West Lion",2006,"English             "
25,"Kevin Bloom",21,"American Circus",2006,"English             "
25,"Kevin Bloom",86,"Boogie Amelie",2006,"English             "
25,"Kevin Bloom",153,"Citizen Shrek",2006,"English             "
25,"Kevin Bloom",179,"Conquerer Nuts",2006,"English             "
25,"Kevin Bloom",204,"Dalmations Sweden",2006,"English             "
25,"Kevin Bloom",213,"Date Speed",2006,"English             "
25,"Kevin Bloom",226,"Destiny Saturday",2006,"English             "
25,"Kevin Bloom",245,"Double Wrath",2006,"English             "
25,"Kevin Bloom",311,"Fiction Christmas",2006,"English             "
25,"Kevin Bloom",404,"Hate Handicap",2006,"English             "
25,"Kevin Bloom",411,"Heavenly Gun",2006,"English             "
25,"Kevin Bloom",420,"Holes Brannigan",2006,"English             "
25,"Kevin Bloom",538,"Loverboy Attacks",2006,"English             "
25,"Kevin Bloom",564,"Massage Image",2006,"English             "
25,"Kevin Bloom",583,"Mission Zoolander",2006,"English             "
25,"Kevin Bloom",606,"Mummy Creatures",2006,"English             "
25,"Kevin Bloom",688,"Polish Brooklyn",2006,"English             "
25,"Kevin Bloom",697,"Primary Glass",2006,"English             "
25,"Kevin Bloom",755,"Sabrina Midnight",2006,"English             "
25,"Kevin Bloom",871,"Sweden Shining",2006,"English             "
25,"Kevin Bloom",914,"Trouble Date",2006,"English             "
26,"Rip Crawford",9,"Alabama Devil",2006,"English             "
26,"Rip Crawford",21,"American Circus",2006,"English             "
26,"Rip Crawford",34,"Arabia Dogma",2006,"English             "
26,"Rip Crawford",90,"Boulevard Mob",2006,"English             "
26,"Rip Crawford",93,"Brannigan Sunrise",2006,"English             "
